Record,Date,UTC_Time,puissance_mouteur1,puissance_mouteur2,val_TT-401,val_TT-402,val_FT-501,val_TSH-401,val_LIT-101,val_LIT-102,val_TT-101,val_TT-201,val_PT-101,systeme_mode_automatique,systeme_mode_manuel,systeme_mode_test,systeme_mode_arret,Torchere_active_niveau_Haut_gaz,systeme_arret_urgnce,phase_compostage_digesteur_3,phase_anoxie_digesteur_3,phase_methanisation_digesteur_3,phase_methanisation_sans_percolation_digesteur_3,phase_inertage_digesteur_3,phase_inertage_digesteur_3,degonflage_joints_digesteurs_3,vidange_digesteur_3,percolation_digesteur_3,attente_apres_percolation_digesteur_3,etape_initiale_grafcet_digesteur_4,phase_compostage_digesteur_4,phase_anoxie_digesteur_4,phase_methanisation_digesteur_4,phase_methanisation_sans_percolation_digesteur_4,phase_inertage_digesteur_4,phase_inertage_digesteur_4,vidange_digesteur_4,percolation_digesteur_4,phase_compostage_digesteur_1,phase_anoxie_digesteur_1,phase_methanisation_digesteur_1,phase_methanisation_sans_percolation_digesteur_1,phase_inertage_digesteur_1,phase_inertage_digesteur_1,vidange_digesteur_1,percolation_digesteur_1,phase_compostage_digesteur_2,phase_anoxie_digesteur_2,phase_methanisation_digesteur_2,phase_methanisation_sans_percolation_digesteur_2,phase_inertage_digesteur_2,phase_inertage_digesteur_2,percolation_digesteur_2,fonctionnement_moteur1,fonctionnement_moteur2,defaut_moteur1,defaut_moteur2,CH4_cent,Biogaz_produit_m3
251722,1/25/2023,22:02:33,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251723,1/25/2023,22:02:35,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251724,1/25/2023,22:02:37,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251725,1/25/2023,22:02:39,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251726,1/25/2023,22:02:41,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251727,1/25/2023,22:02:43,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251728,1/25/2023,22:02:45,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251729,1/25/2023,22:02:47,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251730,1/25/2023,22:02:49,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251731,1/25/2023,22:02:51,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251732,1/25/2023,22:02:53,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251733,1/25/2023,22:02:55,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251734,1/25/2023,22:02:57,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251735,1/25/2023,22:02:59,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251736,1/25/2023,22:03:01,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251737,1/25/2023,22:03:03,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251738,1/25/2023,22:03:05,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251739,1/25/2023,22:03:07,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251740,1/25/2023,22:03:09,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251741,1/25/2023,22:03:11,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251742,1/25/2023,22:03:13,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251743,1/25/2023,22:03:15,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251744,1/25/2023,22:03:17,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251745,1/25/2023,22:03:19,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251746,1/25/2023,22:03:21,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251747,1/25/2023,22:03:23,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251748,1/25/2023,22:03:25,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251749,1/25/2023,22:03:27,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251750,1/25/2023,22:03:29,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251751,1/25/2023,22:03:31,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251752,1/25/2023,22:03:33,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251753,1/25/2023,22:03:35,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251754,1/25/2023,22:03:37,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251755,1/25/2023,22:03:39,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251756,1/25/2023,22:03:41,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251757,1/25/2023,22:03:43,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251758,1/25/2023,22:03:45,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251759,1/25/2023,22:03:47,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251760,1/25/2023,22:03:49,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251761,1/25/2023,22:03:51,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251762,1/25/2023,22:03:53,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251763,1/25/2023,22:03:55,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251764,1/25/2023,22:03:57,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251765,1/25/2023,22:03:59,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251766,1/25/2023,22:04:01,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251767,1/25/2023,22:04:03,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251768,1/25/2023,22:04:05,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251769,1/25/2023,22:04:07,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251770,1/25/2023,22:04:09,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251771,1/25/2023,22:04:11,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251772,1/25/2023,22:04:13,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251773,1/25/2023,22:04:15,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251774,1/25/2023,22:04:17,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251775,1/25/2023,22:04:19,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251776,1/25/2023,22:04:21,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251777,1/25/2023,22:04:23,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251778,1/25/2023,22:04:25,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251779,1/25/2023,22:04:27,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251780,1/25/2023,22:04:29,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251781,1/25/2023,22:04:31,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251782,1/25/2023,22:04:33,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251783,1/25/2023,22:04:35,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251784,1/25/2023,22:04:37,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251785,1/25/2023,22:04:39,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251786,1/25/2023,22:04:41,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251787,1/25/2023,22:04:43,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251788,1/25/2023,22:04:45,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251789,1/25/2023,22:04:47,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251790,1/25/2023,22:04:49,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251791,1/25/2023,22:04:51,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251792,1/25/2023,22:04:53,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251793,1/25/2023,22:04:55,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251794,1/25/2023,22:04:57,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251795,1/25/2023,22:04:59,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251796,1/25/2023,22:05:01,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251797,1/25/2023,22:05:03,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251798,1/25/2023,22:05:05,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251799,1/25/2023,22:05:07,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251800,1/25/2023,22:05:09,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251801,1/25/2023,22:05:11,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251802,1/25/2023,22:05:13,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251803,1/25/2023,22:05:15,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251804,1/25/2023,22:05:17,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251805,1/25/2023,22:05:19,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251806,1/25/2023,22:05:21,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
251807,1/25/2023,22:05:23,545.2,545.2,56.3,25.3,562.3,145.2,89.2,29.5,45.2,65.3,45.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,30,8.7
